id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
0fbb73c2,Laurent Jans,lu LUX,DF,Paderborn 07,26,1992,22,19,1571,17.5,0,1,1,0,0,0,2,0,0.2,0.2,0.8,1.0,37,61,30,0.00,0.06,0.06,0.00,0.06,0.01,0.05,0.06,0.01,0.06,Matches
34b54da7,Tony Jantschke,de GER,DF,M'Gladbach,29,1990,17,11,1012,11.2,0,0,0,0,0,0,6,0,0.5,0.5,1.0,1.5,10,54,15,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.13,0.04,0.13,Matches
27d2618c,Rune Jarstein,no NOR,GK,Hertha BSC,34,1984,29,29,2547,28.3,0,0,0,0,0,0,1,1,0.0,0.0,0.3,0.3,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
6bba916f,Dennis Jastrzembski,pl POL,"MF,FW",Paderborn 07,19,2000,6,1,177,2.0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.5,7,1,13,0.00,0.00,0.00,0.00,0.00,0.17,0.07,0.24,0.17,0.24,Matches
f820504e,Tin Jedvaj,hr CRO,DF,Augsburg,23,1995,31,30,2638,29.3,2,0,2,2,0,0,6,0,1.8,1.8,0.2,2.1,19,63,12,0.07,0.00,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07,Matches
3eeb80e0,Fredrik Jensen,fi FIN,"MF,FW",Augsburg,21,1997,10,5,457,5.1,1,0,1,1,0,0,0,0,0.7,0.7,0.3,1.0,8,9,22,0.20,0.00,0.20,0.20,0.20,0.14,0.06,0.20,0.14,0.20,Matches
76e5da9d,Fabian Johnson,us USA,"MF,DF",M'Gladbach,31,1987,6,3,271,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,6,10,14,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19,Matches
95a24690,Dejan Joveljić,rs SRB,FW,Eint Frankfurt,19,1999,4,2,150,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
0db5d2c8,Mathias Jørgensen,dk DEN,DF,Düsseldorf,29,1990,9,5,498,5.5,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,0,6,0,0.00,0.18,0.18,0.00,0.18,0.00,0.04,0.04,0.00,0.04,Matches
2d61d13a,Ozan Kabak,tr TUR,DF,Schalke 04,19,2000,26,21,1777,19.7,3,1,4,3,0,0,4,0,1.8,1.8,0.5,2.3,13,62,2,0.15,0.05,0.20,0.15,0.20,0.09,0.03,0.11,0.09,0.11,Matches
79c90e45,Pavel Kadeřábek,cz CZE,"DF,FW",Hoffenheim,27,1992,30,28,2474,27.5,2,7,9,2,0,0,2,0,2.8,2.8,5.1,7.9,44,87,176,0.07,0.25,0.33,0.07,0.33,0.10,0.19,0.29,0.10,0.29,Matches
94c18565,Florian Kainz,at AUT,"FW,MF",Köln,26,1992,28,16,1561,17.3,5,6,11,4,1,1,5,0,4.2,3.4,6.8,10.2,54,91,112,0.29,0.35,0.63,0.23,0.58,0.24,0.39,0.64,0.20,0.59,Matches
2042d931,Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,33,1985,5,1,146,1.6,1,0,1,1,0,0,0,0,1.1,1.1,0.6,1.7,2,7,17,0.62,0.00,0.62,0.62,0.62,0.65,0.38,1.03,0.65,1.03,Matches
15b287da,Daichi Kamada,jp JPN,"MF,FW",Eint Frankfurt,22,1996,28,22,1969,21.9,2,4,6,2,0,0,5,0,6.7,6.7,4.0,10.6,63,119,138,0.09,0.18,0.27,0.09,0.27,0.31,0.18,0.49,0.31,0.49,Matches
b825a650,Kevin Kampl,si SVN,MF,RB Leipzig,28,1990,11,8,675,7.5,2,2,4,2,0,0,1,0,0.3,0.3,2.5,2.8,14,50,22,0.27,0.27,0.53,0.27,0.53,0.04,0.33,0.37,0.04,0.37,Matches
62ba5881,Stefanos Kapino,gr GRE,GK,Werder Bremen,25,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
8f0f2230,Kenan Karaman,tr TUR,"FW,MF",Düsseldorf,25,1994,20,16,1354,15.0,6,1,7,6,0,0,4,0,4.0,4.0,2.0,6.0,23,25,125,0.40,0.07,0.47,0.40,0.47,0.27,0.13,0.40,0.27,0.40,Matches
23a10591,Mamoudou Karamoko,fr FRA,MF,Wolfsburg,19,1999,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
dc2e4736,Florian Kastenmeier,de GER,GK,Düsseldorf,22,1997,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
e27de4fa,Noah Katterbach,de GER,DF,Köln,18,2001,18,16,1316,14.6,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,28,60,22,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
d2c580ce,Yannik Keitel,de GER,MF,Freiburg,19,2000,3,2,174,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,1,5,2,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14,Matches
099e666f,Jonjoe Kenny,eng ENG,DF,Schalke 04,22,1997,31,31,2717,30.2,2,3,5,2,0,0,5,0,1.3,1.3,1.4,2.7,40,136,125,0.07,0.10,0.17,0.07,0.17,0.04,0.05,0.09,0.04,0.09,Matches
59e4b92e,Rani Khedira,de GER,MF,Augsburg,25,1994,32,32,2649,29.4,0,2,2,0,0,0,8,0,0.5,0.5,1.7,2.2,8,68,27,0.00,0.07,0.07,0.00,0.07,0.02,0.06,0.08,0.02,0.08,Matches
610aa1e9,Luca Kilian,de GER,DF,Paderborn 07,19,1999,15,14,1261,14.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,4,28,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
49296448,Joshua Kimmich,de GER,"MF,DF",Bayern Munich,24,1995,33,32,2818,31.3,4,7,11,4,0,0,7,0,1.2,1.2,8.3,9.5,57,310,106,0.13,0.22,0.35,0.13,0.35,0.04,0.27,0.30,0.04,0.30,Matches
15fd5593,Davy Klaassen,nl NED,MF,Werder Bremen,26,1993,33,33,2936,32.6,7,5,12,6,1,3,7,0,7.2,4.9,3.0,7.8,27,139,92,0.21,0.15,0.37,0.18,0.34,0.22,0.09,0.31,0.15,0.24,Matches
aeda1f69,Felix Klaus,de GER,"MF,FW",Wolfsburg,26,1992,23,6,670,7.4,0,1,1,0,0,0,0,1,2.4,2.4,1.7,4.1,27,17,64,0.00,0.13,0.13,0.00,0.13,0.32,0.23,0.55,0.32,0.55,Matches
ca8033cb,Lukas Klostermann,de GER,DF,RB Leipzig,23,1996,31,31,2643,29.4,3,1,4,3,0,0,1,0,2.7,2.7,2.4,5.1,38,132,78,0.10,0.03,0.14,0.10,0.14,0.09,0.08,0.17,0.09,0.17,Matches
92948149,Lukas Klünter,de GER,DF,Hertha BSC,23,1996,23,20,1878,20.9,0,2,2,0,0,0,5,0,0.3,0.3,1.6,1.9,44,49,44,0.00,0.10,0.10,0.00,0.10,0.01,0.08,0.09,0.01,0.09,Matches
6bd5cd5d,Robin Knoche,de GER,DF,Wolfsburg,27,1992,21,17,1594,17.7,1,0,1,1,0,0,2,0,0.3,0.3,0.2,0.5,22,90,4,0.06,0.00,0.06,0.06,0.06,0.02,0.01,0.03,0.02,0.03,Matches
ea6bc03a,Robin Koch,de GER,"DF,MF",Freiburg,23,1996,32,31,2705,30.1,1,0,1,1,0,0,3,0,4.0,4.0,1.1,5.1,16,103,11,0.03,0.00,0.03,0.03,0.03,0.13,0.04,0.17,0.13,0.17,Matches
0fbecd11,Dominik Kohr,de GER,MF,Eint Frankfurt,25,1994,26,16,1445,16.1,0,3,3,0,0,0,5,1,1.7,1.7,1.7,3.4,31,93,47,0.00,0.19,0.19,0.00,0.19,0.10,0.11,0.21,0.10,0.21,Matches
5ed9b537,Ibrahima Konaté,fr FRA,DF,RB Leipzig,20,1999,8,6,569,6.3,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,9,18,3,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02,Matches
3861d9cc,Pascal Köpke,de GER,FW,Hertha BSC,23,1995,4,1,121,1.3,0,0,0,0,0,0,0,0,1.2,1.2,0.0,1.2,4,1,12,0.00,0.00,0.00,0.00,0.00,0.92,0.00,0.92,0.92,0.92,Matches
b1cd37e6,Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,26,1992,33,33,2958,32.9,4,11,15,4,0,0,4,0,6.3,6.3,10.5,16.8,161,103,248,0.12,0.33,0.46,0.12,0.46,0.19,0.32,0.51,0.19,0.51,Matches
dc366c36,Tomáš Koubek,cz CZE,GK,Augsburg,26,1992,24,24,2160,24.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
be5e1c4c,Dawid Kownacki,pl POL,"FW,MF",Düsseldorf,22,1997,20,11,1093,12.1,0,0,0,0,0,0,4,0,2.3,2.3,0.7,3.0,21,13,91,0.00,0.00,0.00,0.00,0.00,0.19,0.06,0.25,0.19,0.25,Matches
bb25c778,Thomas Kraft,de GER,GK,Hertha BSC,31,1988,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
603cb947,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,28,1991,19,14,1422,15.8,12,2,14,10,2,2,3,0,9.6,8.0,4.0,12.0,54,59,115,0.76,0.13,0.89,0.63,0.76,0.61,0.25,0.86,0.51,0.76,Matches
496aeede,Christoph Kramer,de GER,MF,M'Gladbach,28,1991,22,17,1464,16.3,0,0,0,0,0,0,4,0,0.4,0.4,0.4,0.7,16,81,13,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.05,0.02,0.05,Matches
9f77012e,Tom Krauß,de GER,MF,RB Leipzig,18,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
4d7faad1,Felix Kroos,de GER,"MF,DF",Union Berlin,28,1991,15,3,378,4.2,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,1,16,3,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
2a29eb9b,Lukas Kübler,de GER,DF,Freiburg,26,1992,5,3,209,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,8,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
9ceb7642,Pierre Kunde,cm CMR,MF,Mainz 05,24,1995,28,22,1866,20.7,4,0,4,4,0,0,6,0,3.2,3.2,1.2,4.4,52,118,35,0.19,0.00,0.19,0.19,0.19,0.16,0.06,0.21,0.16,0.21,Matches
beda9675,Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,19,2000,25,3,679,7.5,3,2,5,3,0,0,2,0,1.9,1.9,0.4,2.2,15,16,33,0.40,0.27,0.66,0.40,0.66,0.25,0.05,0.30,0.25,0.30,Matches
c1b7847c,Konrad Laimer,at AUT,MF,RB Leipzig,22,1997,29,26,2115,23.5,2,6,8,2,0,0,8,1,0.8,0.8,2.2,3.0,44,143,39,0.09,0.26,0.34,0.09,0.34,0.03,0.09,0.13,0.03,0.13,Matches
4aea5077,Stefan Lainer,at AUT,DF,M'Gladbach,26,1992,31,31,2710,30.1,1,3,4,1,0,0,9,0,1.7,1.7,3.4,5.1,88,123,124,0.03,0.10,0.13,0.03,0.13,0.06,0.11,0.17,0.06,0.17,Matches
864db10a,Michael Lang,ch SUI,"DF,FW",Werder Bremen,28,1991,9,6,544,6.0,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.7,14,23,40,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.12,0.04,0.12,Matches
74d70fb5,Sebastian Langkamp,de GER,DF,Werder Bremen,31,1988,5,3,314,3.5,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.3,0,10,1,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
33b554b7,Danny Latza,de GER,MF,Mainz 05,29,1989,23,15,1373,15.3,0,2,2,0,0,0,7,0,1.1,1.1,2.1,3.3,12,72,24,0.00,0.13,0.13,0.00,0.13,0.07,0.14,0.21,0.07,0.21,Matches
b93b7882,Mathew Leckie,au AUS,"DF,FW",Hertha BSC,28,1991,7,1,195,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,3,12,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
364445b2,Toni Leistner,de GER,DF,Köln,28,1990,13,11,1012,11.2,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,4,39,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
792ffa71,Tim Lemperle,de GER,MF,Köln,17,2002,1,0,16,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.51,0.51,0.51,Matches
bbd86530,Christopher Lenz,de GER,"DF,MF",Union Berlin,24,1994,26,26,2267,25.2,0,3,3,0,0,0,2,0,0.7,0.7,2.9,3.6,48,79,80,0.00,0.12,0.12,0.00,0.12,0.03,0.11,0.14,0.03,0.14,Matches
8d78e732,Robert Lewandowski,pl POL,FW,Bayern Munich,30,1988,31,31,2759,30.7,34,4,38,29,5,5,5,0,30.7,26.8,6.6,33.5,70,91,245,1.11,0.13,1.24,0.95,1.08,1.00,0.22,1.22,0.87,1.09,Matches
99b1d0e6,Stephan Lichtsteiner,ch SUI,DF,Augsburg,35,1984,20,17,1343,14.9,0,1,1,0,0,0,5,1,0.0,0.0,0.5,0.5,21,52,19,0.00,0.07,0.07,0.00,0.07,0.00,0.03,0.03,0.00,0.03,Matches
302527b2,Philipp Lienhart,at AUT,DF,Freiburg,23,1996,22,20,1817,20.2,0,1,1,0,0,0,3,0,0.8,0.8,0.5,1.3,30,55,4,0.00,0.05,0.05,0.00,0.05,0.04,0.02,0.06,0.04,0.06,Matches
6cc47ae1,Jürgen Locadia,nl NED,FW,Hoffenheim,25,1993,11,5,530,5.9,4,0,4,3,1,1,1,0,3.8,3.0,0.1,3.1,6,7,39,0.68,0.00,0.68,0.51,0.51,0.64,0.02,0.66,0.51,0.52,Matches
7c104bb7,Ademola Lookman,ng NGA,"FW,MF",RB Leipzig,21,1997,11,1,309,3.4,0,0,0,0,0,0,0,0,1.3,1.3,1.0,2.3,19,22,32,0.00,0.00,0.00,0.00,0.00,0.38,0.29,0.67,0.38,0.67,Matches
70678132,Eduard Löwen,de GER,MF,Augsburg,22,1997,16,7,671,7.5,2,1,3,2,0,0,0,0,0.8,0.8,0.8,1.6,9,17,23,0.27,0.13,0.40,0.27,0.40,0.11,0.10,0.22,0.11,0.22,Matches
70678132,Eduard Löwen,de GER,MF,Hertha BSC,22,1997,7,2,314,3.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,7,12,2,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
3588d4fe,Jan Luca Rumpf,de GER,DF,Paderborn 07,20,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,7,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
0c61c77c,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,21,1997,30,24,2031,22.6,7,6,13,7,0,0,2,0,7.5,7.5,4.7,12.2,68,39,166,0.31,0.27,0.58,0.31,0.58,0.33,0.21,0.54,0.33,0.54,Matches
7fe12375,Andreas Luthe,de GER,GK,Augsburg,32,1987,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
ab700320,Arne Maier,de GER,MF,Hertha BSC,20,1999,14,5,535,5.9,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,11,36,15,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12,Matches
f3722c97,Yunus Mallı,tr TUR,"MF,FW",Union Berlin,27,1992,13,9,673,7.5,0,1,1,0,0,0,1,0,1.2,1.2,0.8,1.9,14,17,28,0.00,0.13,0.13,0.00,0.13,0.16,0.10,0.26,0.16,0.26,Matches
625e41b1,Streli Mamba,de GER,FW,Paderborn 07,25,1994,24,18,1521,16.9,5,2,7,5,0,0,5,0,4.6,4.6,1.1,5.7,32,14,73,0.30,0.12,0.41,0.30,0.41,0.27,0.07,0.34,0.27,0.34,Matches
0e0102eb,Omar Marmoush,eg EGY,"MF,FW",Wolfsburg,20,1999,5,0,81,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,4,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
2f3e911a,Aarón Martín,es ESP,DF,Mainz 05,22,1997,22,21,1792,19.9,0,0,0,0,0,0,2,0,0.3,0.3,2.9,3.2,40,44,90,0.00,0.00,0.00,0.00,0.00,0.02,0.15,0.16,0.02,0.16,Matches
7f97771d,Javi Martínez,es ESP,"DF,MF",Bayern Munich,30,1988,16,6,675,7.5,0,0,0,0,0,0,5,1,0.2,0.2,0.2,0.4,5,49,5,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
11fd2b75,Omar Mascarell,es ESP,MF,Schalke 04,26,1993,23,23,2026,22.5,0,1,1,0,0,0,4,0,0.5,0.5,1.2,1.7,6,80,10,0.00,0.04,0.04,0.00,0.04,0.02,0.05,0.08,0.02,0.08,Matches
50e6dc35,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,22,1997,18,12,1053,11.7,3,1,4,2,1,1,2,1,5.9,5.2,1.2,6.4,11,10,63,0.26,0.09,0.34,0.17,0.26,0.51,0.10,0.61,0.44,0.54,Matches
33144cc5,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,18,2000,20,14,1162,12.9,2,0,2,2,0,0,1,0,3.2,3.2,0.8,3.9,38,16,93,0.15,0.00,0.15,0.15,0.15,0.24,0.06,0.30,0.24,0.30,Matches
826e8b63,Philipp Max,de GER,DF,Augsburg,25,1993,31,31,2706,30.1,8,6,14,7,1,1,5,0,3.6,2.8,5.4,8.3,60,80,101,0.27,0.20,0.47,0.23,0.43,0.12,0.18,0.30,0.09,0.27,Matches
61fc9685,Alexandru Maxim,ro ROU,"MF,DF",Mainz 05,29,1990,5,0,117,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.8,6,10,10,0.00,0.00,0.00,0.00,0.00,0.09,0.53,0.62,0.09,0.62,Matches
493924a7,Kevin Mbabu,ch SUI,DF,Wolfsburg,24,1995,20,18,1696,18.8,3,1,4,3,0,0,4,0,1.7,1.7,2.7,4.4,56,70,105,0.16,0.05,0.21,0.16,0.21,0.09,0.14,0.23,0.09,0.23,Matches
01c3aff5,Weston McKennie,us USA,"MF,DF",Schalke 04,20,1998,28,24,2074,23.0,3,0,3,3,0,0,8,0,2.7,2.7,2.9,5.6,34,94,71,0.13,0.00,0.13,0.13,0.13,0.12,0.13,0.24,0.12,0.24,Matches
4b6dd263,Joshua Mees,de GER,"MF,FW",Union Berlin,23,1996,15,1,325,3.6,0,1,1,0,0,0,1,0,0.4,0.4,0.5,0.9,3,7,20,0.00,0.28,0.28,0.00,0.28,0.11,0.13,0.24,0.11,0.24,Matches
b500b384,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,28,1991,21,14,1200,13.3,2,2,4,2,0,0,0,0,1.6,1.6,2.0,3.7,14,55,94,0.15,0.15,0.30,0.15,0.30,0.12,0.15,0.28,0.12,0.28,Matches
33340bd6,Levent Mercan,de GER,"MF,FW",Schalke 04,18,2000,5,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,4,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
9f979eb2,Jorge Meré,es ESP,DF,Köln,22,1997,11,5,619,6.9,1,0,1,1,0,0,4,1,0.8,0.8,0.1,0.9,4,27,0,0.15,0.00,0.15,0.15,0.15,0.11,0.01,0.13,0.11,0.13,Matches
1e274a0a,Sven Michel,de GER,FW,Paderborn 07,29,1990,29,13,1376,15.3,5,1,6,5,0,0,7,0,5.6,5.6,1.7,7.4,27,25,107,0.33,0.07,0.39,0.33,0.39,0.37,0.11,0.48,0.37,0.48,Matches
ead61f73,Juan Miranda,es ESP,DF,Schalke 04,19,2000,11,8,781,8.7,0,0,0,0,0,0,2,0,0.1,0.1,0.6,0.7,15,39,37,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09,Matches
88d4144a,Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,22,1997,26,19,1887,21.0,1,3,4,1,0,0,4,0,0.9,0.9,1.7,2.6,53,120,101,0.05,0.14,0.19,0.05,0.19,0.04,0.08,0.13,0.04,0.13,Matches
34e4343c,Anthony Modeste,fr FRA,FW,Köln,31,1988,27,11,1138,12.6,4,1,5,4,0,0,1,0,4.3,4.3,0.6,4.9,10,16,62,0.32,0.08,0.40,0.32,0.40,0.34,0.05,0.39,0.34,0.39,Matches
a5ce09f2,Kevin Möhwald,de GER,MF,Werder Bremen,26,1993,1,0,74,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,6,5,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
00844823,Niklas Moisander,fi FIN,DF,Werder Bremen,33,1985,22,22,1979,22.0,0,0,0,0,0,0,5,1,1.1,1.1,0.2,1.3,33,133,3,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
ff45add5,Alfredo Morales,us USA,MF,Düsseldorf,29,1990,27,18,1730,19.2,1,2,3,1,0,0,6,0,1.2,1.2,0.9,2.1,15,76,54,0.05,0.10,0.16,0.05,0.16,0.06,0.05,0.11,0.06,0.11,Matches
e7d22eae,Jan Morávek,cz CZE,MF,Augsburg,29,1989,11,4,474,5.3,0,1,1,0,0,0,1,0,0.1,0.1,0.7,0.7,4,17,9,0.00,0.19,0.19,0.00,0.19,0.01,0.12,0.14,0.01,0.14,Matches
5fd5e542,Mateu Morey,es ESP,"DF,MF",Dortmund,19,2000,5,2,197,2.2,0,1,1,0,0,0,0,0,0.4,0.4,0.4,0.8,6,7,15,0.00,0.46,0.46,0.00,0.46,0.18,0.19,0.38,0.18,0.38,Matches
ac73ec79,Nordi Mukiele,fr FRA,"DF,FW",RB Leipzig,21,1997,25,21,1783,19.8,3,1,4,3,0,0,1,0,2.8,2.8,1.3,4.1,36,99,110,0.15,0.05,0.20,0.15,0.20,0.14,0.06,0.20,0.14,0.20,Matches
cbac6ec9,Florian Müller,de GER,GK,Mainz 05,21,1997,13,12,1125,12.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
3c6089ab,Thomas Müller,de GER,"MF,FW",Bayern Munich,29,1989,33,26,2255,25.1,8,21,29,8,0,0,5,0,8.7,8.7,14.8,23.5,75,164,308,0.32,0.84,1.16,0.32,1.16,0.35,0.59,0.94,0.35,0.94,Matches
d01b9ad6,Torben Müsel,de GER,FW,M'Gladbach,20,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2c0558b8,Jamal Musiala,de GER,MF,Bayern Munich,16,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
dc29b608,Yvon Mvogo,ch SUI,GK,RB Leipzig,25,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2ff76adc,Phillipp Mwene,at AUT,DF,Mainz 05,25,1994,4,4,315,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,8,6,7,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
441197b8,Obite N'Dicka,fr FRA,DF,Eint Frankfurt,19,1999,22,20,1721,19.1,1,1,2,1,0,0,3,0,0.7,0.7,1.1,1.8,31,75,43,0.05,0.05,0.10,0.05,0.10,0.04,0.06,0.09,0.04,0.09,Matches
f35430a4,Matija Nastasić,rs SRB,DF,Schalke 04,26,1993,16,15,1365,15.2,0,0,0,0,0,0,2,0,1.1,1.1,0.3,1.3,4,56,0,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,Matches
8778c910,Manuel Neuer,de GER,GK,Bayern Munich,33,1986,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
36a59ba4,Florian Neuhaus,de GER,MF,M'Gladbach,22,1997,30,26,2356,26.2,4,2,6,4,0,0,6,0,6.4,6.3,3.7,9.9,66,139,62,0.15,0.08,0.23,0.15,0.23,0.24,0.14,0.38,0.24,0.38,Matches
bc249af8,Jessic Ngankam,de GER,"FW,MF",Hertha BSC,19,2000,4,0,85,0.9,0,1,1,0,0,0,0,0,0.0,0.0,0.7,0.7,2,0,3,0.00,1.06,1.06,0.00,1.06,0.00,0.78,0.78,0.00,0.78,Matches
00242715,Moussa Niakhate,fr FRA,DF,Mainz 05,23,1996,33,33,2970,33.0,1,2,3,1,0,0,7,0,1.0,1.0,1.1,2.1,37,129,14,0.03,0.06,0.09,0.03,0.09,0.03,0.03,0.06,0.03,0.06,Matches
226ddf9d,Moritz Nicolas,de GER,GK,Union Berlin,21,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
d6862409,Florian Niederlechner,de GER,"FW,MF",Augsburg,28,1990,33,31,2720,30.2,13,6,19,12,1,2,1,0,13.9,12.4,5.7,18.1,42,52,132,0.43,0.20,0.63,0.40,0.60,0.46,0.19,0.65,0.41,0.60,Matches
7c56da38,Christopher Nkunku,fr FRA,"MF,FW",RB Leipzig,21,1997,32,21,1925,21.4,5,13,18,5,0,0,2,0,7.8,7.8,9.2,16.9,86,94,184,0.23,0.61,0.84,0.23,0.84,0.36,0.43,0.79,0.36,0.79,Matches
