id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches
335fa267,Sergi Roberto,es ESP,"DF,MF",es Barcelona,27,1992,6,4,411,4.6,0,0,0,0,0,0,1,0,0.5,0.5,0.6,1.1,15,18,28,0.00,0.00,0.00,0.00,0.00,0.11,0.14,0.24,0.11,0.24,Matches
2e4f5f03,Andrew Robertson,sct SCO,DF,eng Liverpool,25,1994,8,7,649,7.2,1,0,1,1,0,0,2,0,1.6,1.6,0.3,1.9,25,66,64,0.14,0.00,0.14,0.14,0.14,0.23,0.05,0.28,0.23,0.28,Matches
4dedd469,Milan Rodić,rs SRB,DF,rs Red Star,28,1991,5,5,441,4.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,6,24,23,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
6434f10d,Rodri,es ESP,MF,eng Manchester City,23,1996,8,8,620,6.9,0,0,0,0,0,0,2,0,0.6,0.6,0.1,0.7,22,74,5,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10,Matches
1fb1c435,Rodrigo,es ESP,FW,es Valencia,28,1991,6,6,526,5.8,2,2,4,2,0,0,0,0,3.8,3.8,1.1,5.0,16,25,46,0.34,0.34,0.68,0.34,0.68,0.66,0.19,0.85,0.66,0.85,Matches
715bf047,James Rodríguez,co COL,MF,es Real Madrid,28,1991,2,1,81,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,7,3,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
8f5e92a6,Rodrygo,br BRA,FW,es Real Madrid,18,2001,5,4,330,3.7,4,3,7,4,0,0,0,0,1.4,1.4,1.9,3.3,16,5,28,1.09,0.82,1.91,1.09,1.91,0.40,0.51,0.90,0.40,0.90,Matches
dea698d9,Cristiano Ronaldo,pt POR,FW,it Juventus,34,1985,8,8,711,7.9,4,1,5,3,1,1,0,0,4.4,3.6,0.5,4.1,37,25,76,0.51,0.13,0.63,0.38,0.51,0.56,0.07,0.62,0.46,0.52,Matches
2a1beb34,Marten de Roon,nl NED,"MF,DF",it Atalanta,28,1991,9,9,764,8.5,0,1,1,0,0,0,3,0,0.2,0.2,0.9,1.1,6,47,6,0.00,0.12,0.12,0.00,0.12,0.03,0.10,0.13,0.03,0.13,Matches
89d10e53,Danny Rose,eng ENG,DF,eng Tottenham,29,1990,4,4,360,4.0,0,1,1,0,0,0,0,0,0.0,0.0,0.7,0.7,4,16,7,0.00,0.25,0.25,0.00,0.25,0.00,0.17,0.17,0.00,0.17,Matches
18b896d6,Antonio Rüdiger,de GER,DF,eng Chelsea,26,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
14b8fcdf,Daniele Rugani,it ITA,DF,it Juventus,25,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
0b5a292a,Mário Rui,pt POR,DF,it Napoli,28,1991,7,7,527,5.9,0,0,0,0,0,0,2,0,0.0,0.0,0.6,0.7,9,28,28,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches
c0c7ff58,Fabián Ruiz Peña,es ESP,MF,it Napoli,23,1996,8,8,708,7.9,0,0,0,0,0,0,1,0,0.5,0.5,0.8,1.3,18,45,31,0.00,0.00,0.00,0.00,0.00,0.06,0.11,0.17,0.06,0.17,Matches
86dd16a8,Maciej Rybus,pl POL,DF,ru Loko Moscow,29,1989,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.5,5,15,15,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.10,0.01,0.10,Matches
903b6e8b,José Sá,pt POR,GK,gr Olympiacos,26,1993,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
e280527c,Marcel Sabitzer,at AUT,"MF,FW",de RB Leipzig,25,1994,9,9,805,8.9,4,3,7,4,0,0,2,0,1.5,1.5,1.4,2.9,27,70,70,0.45,0.34,0.78,0.45,0.78,0.17,0.16,0.33,0.17,0.33,Matches
e342ad68,Mohamed Salah,eg EGY,FW,eng Liverpool,27,1992,8,8,730,8.1,4,2,6,4,0,0,0,0,5.2,5.2,1.7,6.9,29,32,127,0.49,0.25,0.74,0.49,0.74,0.67,0.22,0.89,0.67,0.89,Matches
5af687a1,Andreas Samaris,gr GRE,MF,pt Benfica,30,1989,1,0,10,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.83,0.83,0.83,Matches
dae8623e,Mbwana Samatta,tz TAN,FW,be Genk,26,1992,6,6,512,5.7,3,0,3,3,0,0,2,0,1.8,1.8,0.1,1.8,7,13,31,0.53,0.00,0.53,0.53,0.53,0.31,0.01,0.32,0.31,0.32,Matches
032f894e,Renato Sanches,pt POR,"MF,FW",fr Lille,21,1997,5,1,124,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,9,12,7,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
2c0f8e9e,Alexis Sánchez,cl CHI,FW,it Inter,30,1988,1,1,65,0.7,0,1,1,0,0,0,1,0,0.3,0.3,0.1,0.5,1,1,5,0.00,1.38,1.38,0.00,1.38,0.46,0.18,0.65,0.46,0.65,Matches
da7b447d,Davinson Sánchez,co COL,DF,eng Tottenham,23,1996,5,5,450,5.0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,7,21,4,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.08,0.07,0.08,Matches
dbf053da,Jadon Sancho,eng ENG,"FW,MF",de Dortmund,19,2000,8,7,644,7.2,2,2,4,2,0,0,0,0,1.6,1.6,2.1,3.7,39,44,86,0.28,0.28,0.56,0.28,0.56,0.23,0.29,0.52,0.23,0.52,Matches
0d82903c,Alex Sandro,br BRA,DF,it Juventus,28,1991,6,6,540,6.0,0,2,2,0,0,0,0,0,0.2,0.2,1.3,1.5,37,42,40,0.00,0.33,0.33,0.00,0.33,0.04,0.21,0.25,0.04,0.25,Matches
c50e5bba,Douglas Santos,br BRA,"DF,MF",ru Zenit,25,1994,6,6,505,5.6,0,1,1,0,0,0,2,1,0.1,0.1,0.2,0.3,12,10,11,0.00,0.18,0.18,0.00,0.18,0.02,0.04,0.06,0.02,0.06,Matches
9744ff80,Pablo Sarabia,es ESP,"FW,MF",fr Paris S-G,27,1992,9,5,406,4.5,2,2,4,2,0,0,0,0,0.8,0.8,2.3,3.1,10,14,45,0.44,0.44,0.89,0.44,0.89,0.18,0.51,0.69,0.18,0.69,Matches
1c96ad85,Marcelo Saracchi,uy URU,DF,de RB Leipzig,21,1998,2,2,159,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,12,5,18,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.26,Matches
f6ac68c1,Stefan Savić,me MNE,DF,es Atlético Madrid,28,1991,4,4,390,4.3,1,0,1,1,0,0,0,0,1.0,1.0,0.0,1.0,0,7,0,0.23,0.00,0.23,0.23,0.23,0.26,0.00,0.26,0.26,0.26,Matches
5d4f7d61,Patrik Schick,cz CZE,FW,de RB Leipzig,23,1996,5,2,240,2.7,0,0,0,0,0,0,0,0,1.7,1.7,0.2,1.9,8,6,21,0.00,0.00,0.00,0.00,0.00,0.62,0.08,0.71,0.62,0.71,Matches
89565ac5,Marcel Schmelzer,de GER,FW,de Dortmund,31,1988,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
746fec7d,Siebe Schrijvers,be BEL,"MF,FW",be Club Brugge,23,1996,4,0,80,0.9,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,2,5,12,0.00,0.00,0.00,0.00,0.00,0.33,0.08,0.40,0.33,0.40,Matches
fa274d97,Nico Schulz,de GER,"MF,DF",de Dortmund,26,1993,3,3,225,2.5,0,0,0,0,0,0,0,0,1.2,1.2,0.1,1.2,5,12,26,0.00,0.00,0.00,0.00,0.00,0.47,0.03,0.50,0.47,0.50,Matches
e613313c,Perr Schuurs,nl NED,DF,nl Ajax,19,1999,2,1,109,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
a45eac1f,Haris Seferović,ch SUI,"FW,MF",pt Benfica,27,1992,5,2,208,2.3,2,0,2,2,0,0,0,0,1.1,1.1,0.1,1.3,2,3,11,0.87,0.00,0.87,0.87,0.87,0.49,0.05,0.54,0.49,0.54,Matches
d04b94db,Nélson Semedo,pt POR,DF,es Barcelona,25,1993,7,7,630,7.0,0,1,1,0,0,0,2,0,0.4,0.4,0.6,1.0,20,23,38,0.00,0.14,0.14,0.00,0.14,0.05,0.09,0.14,0.05,0.14,Matches
c904f3d5,Rúben Semedo,pt POR,DF,gr Olympiacos,25,1994,6,6,540,6.0,2,0,2,2,0,0,2,0,1.1,1.1,0.0,1.1,4,11,1,0.33,0.00,0.33,0.33,0.33,0.18,0.00,0.18,0.18,0.18,Matches
b70bde8f,Stefano Sensi,it ITA,MF,it Inter,23,1995,3,2,191,2.1,0,1,1,0,0,0,0,0,0.3,0.3,1.3,1.5,4,16,10,0.00,0.47,0.47,0.00,0.47,0.12,0.59,0.71,0.12,0.71,Matches
10efd0e1,Jean Seri,ci CIV,MF,tr Galatasaray,28,1991,6,6,474,5.3,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.6,9,20,7,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12,Matches
6aa3e78b,Ryan Sessegnon,eng ENG,"FW,DF",eng Tottenham,19,2000,3,2,196,2.2,1,1,2,1,0,0,1,0,0.3,0.3,0.2,0.5,3,7,12,0.46,0.46,0.92,0.46,0.92,0.14,0.08,0.22,0.14,0.22,Matches
d4232ba9,Petr Ševčík,cz CZE,MF,cz Slavia Prague,25,1994,5,5,450,5.0,0,0,0,0,0,0,2,0,0.2,0.2,0.9,1.1,31,27,26,0.00,0.00,0.00,0.00,0.00,0.04,0.18,0.22,0.04,0.22,Matches
6421ec64,Xherdan Shaqiri,ch SUI,MF,eng Liverpool,27,1991,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
8ce063f9,Oleg Shatov,ru RUS,MF,ru Zenit,29,1990,4,3,233,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,2,7,10,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.07,0.02,0.07,Matches
03998238,Danylo Sikan,ua UKR,FW,ua Shakhtar,18,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
3eb22ec9,Bernardo Silva,pt POR,"FW,MF",eng Manchester City,24,1994,7,5,435,4.8,0,1,1,0,0,0,1,0,0.3,0.3,0.6,1.0,14,25,60,0.00,0.21,0.21,0.00,0.21,0.07,0.13,0.20,0.07,0.20,Matches
e2716bd0,David Silva,es ESP,MF,eng Manchester City,33,1986,4,1,127,1.4,0,0,0,0,0,0,0,0,0.7,0.7,0.8,1.5,7,14,16,0.00,0.00,0.00,0.00,0.00,0.51,0.55,1.06,0.51,1.06,Matches
70cf63ca,Rafa Silva,pt POR,"FW,MF",pt Benfica,26,1993,3,2,124,1.4,1,1,2,1,0,0,0,0,0.4,0.4,0.4,0.8,8,5,10,0.73,0.73,1.45,0.73,1.45,0.28,0.31,0.59,0.28,0.59,Matches
86e7deaf,Thiago Silva,br BRA,DF,fr Paris S-G,34,1984,9,9,810,9.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,2,28,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03,Matches
73000a79,Daley Sinkgraven,nl NED,"DF,MF",de Leverkusen,24,1995,2,1,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2acd49b9,Moussa Sissoko,fr FRA,"MF,FW",eng Tottenham,29,1989,6,4,419,4.7,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,10,25,8,0.00,0.21,0.21,0.00,0.21,0.02,0.02,0.04,0.02,0.04,Matches
0638becf,Mario Šitum,hr CRO,MF,hr Dinamo Zagreb,27,1992,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
6250083a,Oliver Skipp,eng ENG,MF,eng Tottenham,18,2000,2,0,31,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
65adf2db,Milan Škoda,cz CZE,"FW,MF",cz Slavia Prague,33,1986,2,1,72,0.8,0,1,1,0,0,0,0,0,0.3,0.3,0.4,0.7,0,4,5,0.00,1.25,1.25,0.00,1.25,0.37,0.53,0.90,0.37,0.90,Matches
30f5ffa9,Milan Škriniar,sk SVK,DF,it Inter,24,1995,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,17,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02,Matches
76d5857d,Igor Smolnikov,ru RUS,DF,ru Zenit,30,1988,3,2,138,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,6,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
cbbfa2e7,Fyodor Smolov,ru RUS,FW,ru Loko Moscow,29,1990,4,2,202,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,8,3,20,0.00,0.00,0.00,0.00,0.00,0.10,0.01,0.12,0.10,0.12,Matches
2ccd89a3,Eduard Sobol,ua UKR,FW,be Club Brugge,24,1995,3,3,259,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,9,19,13,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Matches
fed17f5a,Carlos Soler,es ESP,MF,es Valencia,22,1997,5,4,392,4.4,1,0,1,1,0,0,0,0,1.0,1.0,0.2,1.2,6,16,11,0.23,0.00,0.23,0.23,0.23,0.24,0.04,0.27,0.24,0.27,Matches
886f9aac,Manor Solomon,il ISR,"MF,FW",ua Shakhtar,20,1999,5,1,138,1.5,2,0,2,2,0,0,0,0,1.1,1.1,0.0,1.2,5,2,9,1.30,0.00,1.30,1.30,1.30,0.73,0.02,0.75,0.73,0.75,Matches
6613c819,Tomáš Souček,cz CZE,MF,cz Slavia Prague,24,1995,6,6,540,6.0,2,0,2,1,1,1,1,0,2.4,1.6,0.2,1.8,7,37,14,0.33,0.00,0.33,0.17,0.17,0.40,0.04,0.44,0.26,0.31,Matches
7b075c75,Adama Soumaoro,fr FRA,DF,fr Lille,27,1992,1,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
ae59b359,Boubakary Soumaré,fr FRA,MF,fr Lille,20,1999,6,6,526,5.8,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.9,11,37,7,0.00,0.00,0.00,0.00,0.00,0.02,0.14,0.16,0.02,0.16,Matches
ac4003af,Marco Sportiello,it ITA,GK,it Atalanta,27,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
e07c2923,Nicolae Stanciu,ro ROU,MF,cz Slavia Prague,26,1993,6,6,457,5.1,0,0,0,0,0,0,1,0,0.9,0.9,2.2,3.1,13,31,14,0.00,0.00,0.00,0.00,0.00,0.18,0.43,0.60,0.18,0.60,Matches
27d902c8,Cican Stankovic,at AUT,GK,at RB Salzburg,26,1992,4,4,302,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
ee3519f5,Taras Stepanenko,ua UKR,MF,ua Shakhtar,29,1989,6,6,539,6.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,12,4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
b400bde0,Raheem Sterling,eng ENG,"FW,MF",eng Manchester City,24,1994,9,6,601,6.7,6,3,9,6,0,0,0,0,6.7,6.7,3.2,9.8,31,16,77,0.90,0.45,1.35,0.90,1.35,1.00,0.47,1.47,1.00,1.47,Matches
13b44b02,Petar Stojanović,si SVN,"DF,MF",hr Dinamo Zagreb,23,1995,6,6,505,5.6,0,1,1,0,0,0,2,0,0.1,0.1,0.8,0.9,9,20,24,0.00,0.18,0.18,0.00,0.18,0.01,0.14,0.16,0.01,0.16,Matches
5eecec3d,John Stones,eng ENG,DF,eng Manchester City,25,1994,1,0,50,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches
a6154613,Luis Suárez,uy URU,FW,es Barcelona,32,1987,7,6,567,6.3,5,2,7,4,1,1,2,0,4.2,3.4,0.8,4.3,11,19,46,0.79,0.32,1.11,0.63,0.95,0.67,0.13,0.80,0.54,0.68,Matches
e33c06cf,Niklas Süle,de GER,DF,de Bayern Munich,23,1995,6,2,334,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,28,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
bd20f4eb,Aleksei Sutormin,ru RUS,MF,ru Zenit,25,1994,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
01b8a2b2,Wojciech Szczęsny,pl POL,GK,it Juventus,29,1990,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
934e1968,Dominik Szoboszlai,hu HUN,MF,at RB Salzburg,18,2000,5,5,389,4.3,1,0,1,1,0,0,1,0,1.2,1.2,0.3,1.5,9,21,18,0.23,0.00,0.23,0.23,0.23,0.28,0.07,0.35,0.28,0.35,Matches
47dc80f5,Adel Taarabt,ma MAR,MF,pt Benfica,30,1989,4,4,360,4.0,0,1,1,0,0,0,1,0,0.5,0.5,1.0,1.5,16,36,12,0.00,0.25,0.25,0.00,0.25,0.13,0.24,0.37,0.13,0.37,Matches
2475dcc6,Dušan Tadić,rs SRB,FW,nl Ajax,30,1988,6,6,540,6.0,0,3,3,0,0,0,2,0,0.9,0.9,1.2,2.1,24,24,62,0.00,0.50,0.50,0.00,0.50,0.14,0.20,0.34,0.14,0.34,Matches
f0661424,Nicolás Tagliafico,ar ARG,DF,nl Ajax,26,1992,6,6,538,6.0,1,1,2,1,0,0,2,0,0.2,0.2,0.7,0.9,5,27,22,0.17,0.17,0.33,0.17,0.33,0.03,0.13,0.15,0.03,0.15,Matches
bd142efb,Jonathan Tah,de GER,DF,de Leverkusen,23,1996,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,5,23,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
7272a72a,Taison,br BRA,"MF,FW",ua Shakhtar,31,1988,5,5,450,5.0,0,0,0,0,0,0,0,0,0.4,0.4,1.1,1.5,43,38,32,0.00,0.00,0.00,0.00,0.00,0.08,0.23,0.30,0.08,0.30,Matches
b698cfc6,Laco Takács,cz CZE,DF,cz Slavia Prague,23,1996,2,1,89,1.0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,2,0,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.36,0.36,Matches
8da74c05,Adrien Tameze,cm CMR,MF,it Atalanta,25,1994,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
e9971f2d,Japhet Tanganga,eng ENG,DF,eng Tottenham,20,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
4d0eb7d2,Percy Tau,za RSA,FW,be Club Brugge,25,1994,3,3,237,2.6,0,1,1,0,0,0,0,0,0.7,0.7,0.6,1.3,3,7,30,0.00,0.38,0.38,0.00,0.38,0.28,0.21,0.50,0.28,0.50,Matches
70bc68ef,David Tavares,pt POR,MF,pt Benfica,20,1999,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
0dce3356,Tomás Tavares,pt POR,DF,pt Benfica,18,2001,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.3,7,16,37,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.05,0.01,0.05,Matches
e8ed3abc,Stanislav Tecl,cz CZE,FW,cz Slavia Prague,28,1990,3,1,137,1.5,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,1,2,10,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30,Matches
6f51e382,Marc-André ter Stegen,de GER,GK,es Barcelona,27,1992,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
5148dcc5,Martin Terrier,fr FRA,"FW,MF",fr Lyon,22,1997,5,3,240,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,0.9,7,4,20,0.37,0.00,0.37,0.37,0.37,0.18,0.14,0.33,0.18,0.33,Matches
7120a04d,Tetê,br BRA,MF,ua Shakhtar,19,2000,3,2,155,1.7,1,0,1,0,1,1,0,0,1.2,0.4,0.5,0.8,9,3,17,0.58,0.00,0.58,0.00,0.00,0.68,0.27,0.94,0.22,0.48,Matches
77d7c96f,Kenny Tete,nl NED,"DF,MF",fr Lyon,23,1995,5,1,145,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.3,5,7,7,0.00,0.00,0.00,0.00,0.00,0.02,0.15,0.17,0.02,0.17,Matches
6b994195,Kévin Théophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,29,1989,5,5,435,4.8,0,2,2,0,0,0,3,0,0.0,0.0,1.2,1.2,5,14,2,0.00,0.41,0.41,0.00,0.41,0.00,0.24,0.24,0.00,0.24,Matches
88f130ed,Jean-Clair Todibo,fr FRA,DF,es Barcelona,19,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
5ceba7fc,Karl Toko Ekambi,cm CMR,FW,fr Lyon,26,1992,4,4,283,3.1,0,0,0,0,0,0,0,0,1.2,1.2,0.1,1.4,7,4,25,0.00,0.00,0.00,0.00,0.00,0.39,0.04,0.43,0.39,0.43,Matches
652d4c37,Corentin Tolisso,fr FRA,MF,de Bayern Munich,24,1994,10,3,346,3.8,3,4,7,3,0,0,0,0,1.8,1.8,1.2,3.0,12,37,22,0.78,1.04,1.82,0.78,1.82,0.47,0.31,0.77,0.47,0.77,Matches
c56dc39e,Rafael Tolói,it ITA,DF,it Atalanta,28,1990,7,7,630,7.0,0,0,0,0,0,0,4,0,0.3,0.3,0.2,0.5,4,23,6,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.06,0.04,0.06,Matches
c2604e3c,Tomané,pt POR,FW,rs Red Star,26,1992,3,3,208,2.3,0,0,0,0,0,1,0,0,0.9,0.1,0.0,0.1,1,1,10,0.00,0.00,0.00,0.00,0.00,0.37,0.02,0.39,0.03,0.05,Matches
02ef8778,Raúl de Tomás,es ESP,"FW,MF",pt Benfica,24,1994,4,1,122,1.4,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.5,2,1,9,0.74,0.00,0.74,0.74,0.74,0.36,0.04,0.41,0.36,0.41,Matches
7edfbb8a,Fikayo Tomori,eng ENG,DF,eng Chelsea,21,1997,4,4,360,4.0,0,1,1,0,0,0,1,0,0.3,0.3,0.6,0.9,2,19,1,0.00,0.25,0.25,0.00,0.25,0.07,0.15,0.22,0.07,0.22,Matches
8ea2c099,Vasilis Torosidis,gr GRE,DF,gr Olympiacos,34,1985,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
9e1035f8,Ferrán Torres,es ESP,MF,es Valencia,19,2000,6,5,478,5.3,2,2,4,2,0,0,0,0,1.4,1.4,3.0,4.4,18,28,50,0.38,0.38,0.75,0.38,0.75,0.26,0.57,0.84,0.26,0.84,Matches
71ec39ef,Lucas Tousart,fr FRA,MF,fr Lyon,22,1997,7,7,603,6.7,1,1,2,1,0,0,0,0,1.0,1.0,0.1,1.0,8,25,4,0.15,0.15,0.30,0.15,0.30,0.14,0.01,0.16,0.14,0.16,Matches
c47541e0,Bertrand Traoré,bf BFA,"FW,MF",fr Lyon,23,1995,5,2,231,2.6,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.7,19,10,24,0.39,0.00,0.39,0.39,0.39,0.18,0.08,0.26,0.18,0.26,Matches
4c5e78da,Ibrahim Traoré,ci CIV,"MF,FW",cz Slavia Prague,30,1988,4,2,167,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,12,4,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
21512407,Kieran Trippier,eng ENG,DF,es Atlético Madrid,28,1990,6,6,540,6.0,0,1,1,0,0,1,0,0,0.8,0.0,1.2,1.3,6,33,56,0.00,0.17,0.17,0.00,0.17,0.14,0.21,0.34,0.01,0.21,Matches
f315ca93,Kostas Tsimikas,gr GRE,DF,gr Olympiacos,23,1996,6,6,540,6.0,0,1,1,0,0,0,1,0,0.1,0.1,1.0,1.0,23,15,23,0.00,0.17,0.17,0.00,0.17,0.01,0.16,0.17,0.01,0.17,Matches
1a799243,Andreas Ulmer,at AUT,DF,at RB Salzburg,33,1985,6,6,540,6.0,1,0,1,1,0,0,0,0,0.4,0.4,0.5,0.9,11,29,24,0.17,0.00,0.17,0.17,0.17,0.07,0.08,0.15,0.07,0.15,Matches
